utc,endpoint,head,occupancyCall
2026-08-22T07:17:37.515Z,QuickNodeEP1,45807384,127
2026-08-22T07:17:37.515Z,CoinbasePub,45807384,127
2026-08-22T07:18:37.486Z,QuickNodeEP1,45807414,127
2026-08-22T07:18:37.486Z,CoinbasePub,45807414,127
2026-08-22T07:19:37.524Z,QuickNodeEP1,45807444,127
2026-08-22T07:19:37.524Z,CoinbasePub,45807444,127
2026-08-22T07:20:37.571Z,QuickNodeEP1,45807473,127
2026-08-22T07:20:37.571Z,CoinbasePub,45807474,127
2026-08-22T07:21:37.542Z,QuickNodeEP1,45807504,127
2026-08-22T07:21:37.542Z,CoinbasePub,45807504,127
2026-08-22T07:22:37.496Z,QuickNodeEP1,45807534,127
2026-08-22T07:22:37.496Z,CoinbasePub,45807534,127
2026-08-22T07:23:37.629Z,QuickNodeEP1,45807564,127
2026-08-22T07:23:37.629Z,CoinbasePub,45807564,127
2026-08-22T07:24:37.543Z,QuickNodeEP1,45807594,127
2026-08-22T07:24:37.543Z,CoinbasePub,45807594,127
2026-08-22T07:25:37.598Z,QuickNodeEP1,45807624,127
2026-08-22T07:25:37.598Z,CoinbasePub,45807624,127
2026-08-22T07:26:37.605Z,QuickNodeEP1,45807654,127
2026-08-22T07:26:37.605Z,CoinbasePub,45807654,127
2026-08-22T07:27:37.550Z,QuickNodeEP1,45807684,127
2026-08-22T07:27:37.550Z,CoinbasePub,45807684,127
2026-08-22T07:28:37.550Z,QuickNodeEP1,45807714,127
2026-08-22T07:28:37.550Z,CoinbasePub,45807714,127
2026-08-22T07:29:37.582Z,QuickNodeEP1,45807744,127
2026-08-22T07:29:37.582Z,CoinbasePub,45807744,127
2026-08-22T07:30:37.562Z,QuickNodeEP1,45807774,127
2026-08-22T07:30:37.562Z,CoinbasePub,45807774,127
2026-08-22T07:31:37.622Z,QuickNodeEP1,45807804,127
2026-08-22T07:31:37.622Z,CoinbasePub,45807804,127
2026-08-22T07:32:37.652Z,QuickNodeEP1,45807834,127
2026-08-22T07:32:37.652Z,CoinbasePub,45807834,127
2026-08-22T07:33:37.651Z,QuickNodeEP1,45807864,127
2026-08-22T07:33:37.651Z,CoinbasePub,45807864,127
2026-08-22T07:34:37.640Z,QuickNodeEP1,45807894,127
2026-08-22T07:34:37.640Z,CoinbasePub,45807894,127
2026-08-22T07:35:37.629Z,QuickNodeEP1,45807924,127
2026-08-22T07:35:37.629Z,CoinbasePub,45807924,127
2026-08-22T07:36:37.646Z,QuickNodeEP1,45807954,127
2026-08-22T07:36:37.646Z,CoinbasePub,45807954,127
2026-08-22T07:37:37.696Z,QuickNodeEP1,45807984,127
2026-08-22T07:37:37.696Z,CoinbasePub,45807984,127
2026-08-22T07:38:37.693Z,QuickNodeEP1,45808014,127
2026-08-22T07:38:37.693Z,CoinbasePub,45808014,127
2026-08-22T07:39:37.662Z,QuickNodeEP1,45808044,127
2026-08-22T07:39:37.662Z,CoinbasePub,45808044,127
2026-08-22T07:40:37.793Z,QuickNodeEP1,45808074,127
2026-08-22T07:40:37.793Z,CoinbasePub,45808074,127
2026-08-22T07:41:37.701Z,QuickNodeEP1,45808104,127
2026-08-22T07:41:37.701Z,CoinbasePub,45808104,127
2026-08-22T07:42:37.687Z,QuickNodeEP1,45808134,127
2026-08-22T07:42:37.687Z,CoinbasePub,45808134,127
2026-08-22T07:43:38.301Z,QuickNodeEP1,45808164,127
2026-08-22T07:43:38.301Z,CoinbasePub,45808165,127
2026-08-22T07:44:38.175Z,QuickNodeEP1,45808194,127
2026-08-22T07:44:38.175Z,CoinbasePub,45808195,127
2026-08-22T07:45:37.711Z,QuickNodeEP1,45808224,127
2026-08-22T07:45:37.711Z,CoinbasePub,45808224,127
2026-08-22T07:46:37.694Z,QuickNodeEP1,45808254,127
2026-08-22T07:46:37.694Z,CoinbasePub,45808254,127
2026-08-22T07:47:37.763Z,QuickNodeEP1,45808284,127
2026-08-22T07:47:37.763Z,CoinbasePub,45808284,127
2026-08-22T07:48:37.728Z,QuickNodeEP1,45808314,127
2026-08-22T07:48:37.728Z,CoinbasePub,45808314,127
2026-08-22T07:49:38.396Z,QuickNodeEP1,45808344,127
2026-08-22T07:49:38.396Z,CoinbasePub,45808345,127
2026-08-22T07:50:38.268Z,QuickNodeEP1,45808374,127
2026-08-22T07:50:38.268Z,CoinbasePub,45808375,127
2026-08-22T07:51:37.769Z,QuickNodeEP1,45808404,127
2026-08-22T07:51:37.769Z,CoinbasePub,45808404,127
2026-08-22T07:52:37.773Z,QuickNodeEP1,45808434,127
2026-08-22T07:52:37.773Z,CoinbasePub,45808434,127
2026-08-22T07:53:38.342Z,QuickNodeEP1,45808464,127
2026-08-22T07:53:38.342Z,CoinbasePub,45808465,127
2026-08-22T07:54:38.528Z,QuickNodeEP1,45808494,127
2026-08-22T07:54:38.528Z,CoinbasePub,45808495,127
2026-08-22T07:55:38.462Z,QuickNodeEP1,45808524,127
2026-08-22T07:55:38.462Z,CoinbasePub,45808525,127
2026-08-22T07:56:38.421Z,QuickNodeEP1,45808554,127
2026-08-22T07:56:38.421Z,CoinbasePub,45808555,127
2026-08-22T07:57:37.916Z,QuickNodeEP1,45808584,127
2026-08-22T07:57:37.916Z,CoinbasePub,45808584,127
2026-08-22T07:58:38.398Z,QuickNodeEP1,45808614,127
2026-08-22T07:58:38.398Z,CoinbasePub,45808615,127
2026-08-22T07:59:38.521Z,QuickNodeEP1,45808644,127
2026-08-22T07:59:38.521Z,CoinbasePub,45808645,127
2026-08-22T08:00:38.325Z,QuickNodeEP1,45808668,127
2026-08-22T08:00:38.325Z,CoinbasePub,45808667,127
2026-08-22T08:01:37.999Z,QuickNodeEP1,45808694,127
2026-08-22T08:01:37.999Z,CoinbasePub,45808697,127
2026-08-22T08:02:37.870Z,QuickNodeEP1,45808734,127
2026-08-22T08:02:37.870Z,CoinbasePub,45808734,127
2026-08-22T08:03:38.387Z,QuickNodeEP1,45808764,127
2026-08-22T08:03:38.387Z,CoinbasePub,45808765,127
2026-08-22T08:04:38.442Z,QuickNodeEP1,45808794,127
2026-08-22T08:04:38.442Z,CoinbasePub,45808795,127
2026-08-22T08:05:38.362Z,QuickNodeEP1,45808824,127
2026-08-22T08:05:38.362Z,CoinbasePub,45808825,127
2026-08-22T08:06:38.437Z,QuickNodeEP1,45808854,127
2026-08-22T08:06:38.437Z,CoinbasePub,45808855,127
2026-08-22T08:07:37.944Z,QuickNodeEP1,45808884,127
2026-08-22T08:07:37.944Z,CoinbasePub,45808884,127
2026-08-22T08:08:37.888Z,QuickNodeEP1,45808914,127
2026-08-22T08:08:37.888Z,CoinbasePub,45808914,127
2026-08-22T08:09:37.945Z,QuickNodeEP1,45808944,127
2026-08-22T08:09:37.945Z,CoinbasePub,45808944,127
2026-08-22T08:10:38.086Z,QuickNodeEP1,45808974,127
2026-08-22T08:10:38.086Z,CoinbasePub,45808974,127
2026-08-22T08:11:38.556Z,QuickNodeEP1,45809004,127
2026-08-22T08:11:38.556Z,CoinbasePub,45809005,127
2026-08-22T08:12:38.469Z,QuickNodeEP1,45809034,127
2026-08-22T08:12:38.469Z,CoinbasePub,45809035,127
2026-08-22T08:13:38.039Z,QuickNodeEP1,45809064,127
2026-08-22T08:13:38.039Z,CoinbasePub,45809065,127
2026-08-22T08:14:38.501Z,QuickNodeEP1,45809094,127
2026-08-22T08:14:38.501Z,CoinbasePub,45809095,127
2026-08-22T08:15:38.074Z,QuickNodeEP1,45809124,127
2026-08-22T08:15:38.074Z,CoinbasePub,45809125,127
2026-08-22T08:16:38.181Z,QuickNodeEP1,45809154,127
2026-08-22T08:16:38.181Z,CoinbasePub,45809155,127
2026-08-22T08:17:38.599Z,QuickNodeEP1,45809184,127
2026-08-22T08:17:38.599Z,CoinbasePub,45809185,127
2026-08-22T08:18:38.570Z,QuickNodeEP1,45809214,127
2026-08-22T08:18:38.570Z,CoinbasePub,45809215,127
2026-08-22T08:19:38.606Z,QuickNodeEP1,45809244,127
2026-08-22T08:19:38.606Z,CoinbasePub,45809245,127
2026-08-22T08:20:38.493Z,QuickNodeEP1,45809274,127
2026-08-22T08:20:38.493Z,CoinbasePub,45809275,127
2026-08-22T08:21:38.062Z,QuickNodeEP1,45809296,127
2026-08-22T08:21:38.062Z,CoinbasePub,45809298,127
2026-08-22T08:22:38.002Z,QuickNodeEP1,45809334,127
2026-08-22T08:22:38.002Z,CoinbasePub,45809334,HTTP 503
2026-08-22T08:23:38.033Z,QuickNodeEP1,45809364,127
2026-08-22T08:23:38.033Z,CoinbasePub,45809365,127
2026-08-22T08:24:38.055Z,QuickNodeEP1,45809394,127
2026-08-22T08:24:38.055Z,CoinbasePub,45809395,127
2026-08-22T08:25:38.063Z,QuickNodeEP1,45809424,127
2026-08-22T08:25:38.063Z,CoinbasePub,45809424,127
2026-08-22T08:26:38.265Z,QuickNodeEP1,45809454,127
2026-08-22T08:26:38.265Z,CoinbasePub,45809455,127
2026-08-22T08:27:38.043Z,QuickNodeEP1,45809484,127
2026-08-22T08:27:38.043Z,CoinbasePub,45809484,127
2026-08-22T08:28:38.052Z,QuickNodeEP1,45809514,127
2026-08-22T08:28:38.052Z,CoinbasePub,45809515,127
2026-08-22T08:29:38.707Z,QuickNodeEP1,45809544,127
2026-08-22T08:29:38.707Z,CoinbasePub,45809545,127
2026-08-22T08:30:38.453Z,QuickNodeEP1,45809574,127
2026-08-22T08:30:38.453Z,CoinbasePub,45809575,127
2026-08-22T08:31:38.156Z,QuickNodeEP1,45809598,127
2026-08-22T08:31:38.156Z,CoinbasePub,45809598,127
2026-08-22T08:32:38.098Z,QuickNodeEP1,45809634,127
2026-08-22T08:32:38.098Z,CoinbasePub,45809634,HTTP 503
2026-08-22T08:33:38.211Z,QuickNodeEP1,45809664,127
2026-08-22T08:33:38.211Z,CoinbasePub,45809665,HTTP 503
2026-08-22T08:34:38.125Z,QuickNodeEP1,45809694,127
2026-08-22T08:34:38.125Z,CoinbasePub,45809695,HTTP 503
2026-08-22T08:35:38.269Z,QuickNodeEP1,45809724,127
2026-08-22T08:35:38.269Z,CoinbasePub,45809725,HTTP 503
2026-08-22T08:36:38.788Z,QuickNodeEP1,45809755,127
2026-08-22T08:36:38.788Z,CoinbasePub,45809755,HTTP 503
2026-08-22T08:37:38.791Z,QuickNodeEP1,45809784,127
2026-08-22T08:37:38.791Z,CoinbasePub,45809785,127
2026-08-22T08:38:38.147Z,QuickNodeEP1,45809814,127
2026-08-22T08:38:38.147Z,CoinbasePub,45809815,127
2026-08-22T08:39:38.174Z,QuickNodeEP1,45809844,127
2026-08-22T08:39:38.174Z,CoinbasePub,45809845,127
2026-08-22T08:40:38.132Z,QuickNodeEP1,45809868,127
2026-08-22T08:40:38.132Z,CoinbasePub,45809868,HTTP 503
2026-08-22T08:41:38.702Z,QuickNodeEP1,45809898,HTTP 503
2026-08-22T08:41:38.702Z,CoinbasePub,45809905,HTTP 503
2026-08-22T08:42:38.220Z,QuickNodeEP1,45809934,127
2026-08-22T08:42:38.220Z,CoinbasePub,45809935,HTTP 503
2026-08-22T08:43:38.146Z,QuickNodeEP1,45809964,127
2026-08-22T08:43:38.146Z,CoinbasePub,45809965,HTTP 503
2026-08-22T08:44:39.001Z,QuickNodeEP1,45809995,HTTP 503
2026-08-22T08:44:39.001Z,CoinbasePub,45809995,HTTP 503
2026-08-22T08:45:38.949Z,QuickNodeEP1,45810025,127
2026-08-22T08:45:38.949Z,CoinbasePub,45810025,HTTP 503
2026-08-22T08:46:38.368Z,QuickNodeEP1,45810054,127
2026-08-22T08:46:38.368Z,CoinbasePub,45810055,127
2026-08-22T08:47:38.396Z,QuickNodeEP1,45810084,127
2026-08-22T08:47:38.396Z,CoinbasePub,45810085,127
2026-08-22T08:48:38.721Z,QuickNodeEP1,45810115,127
2026-08-22T08:48:38.721Z,CoinbasePub,45810115,127
2026-08-22T08:49:38.218Z,QuickNodeEP1,45810144,127
2026-08-22T08:49:38.218Z,CoinbasePub,45810145,127
2026-08-22T08:50:38.755Z,QuickNodeEP1,45810175,HTTP 503
2026-08-22T08:50:38.755Z,CoinbasePub,45810175,HTTP 503
2026-08-22T08:51:38.748Z,QuickNodeEP1,45810205,127
2026-08-22T08:51:38.748Z,CoinbasePub,45810205,127
2026-08-22T08:52:38.410Z,QuickNodeEP1,45810234,127
2026-08-22T08:52:38.410Z,CoinbasePub,45810235,127
2026-08-22T08:53:38.484Z,QuickNodeEP1,45810264,127
2026-08-22T08:53:38.484Z,CoinbasePub,45810265,127
2026-08-22T08:54:38.364Z,QuickNodeEP1,45810294,127
2026-08-22T08:54:38.364Z,CoinbasePub,45810295,127
2026-08-22T08:55:38.393Z,QuickNodeEP1,45810324,127
2026-08-22T08:55:38.393Z,CoinbasePub,45810325,HTTP 503
2026-08-22T08:56:38.436Z,QuickNodeEP1,45810354,127
2026-08-22T08:56:38.436Z,CoinbasePub,45810355,HTTP 503
2026-08-22T08:57:38.281Z,QuickNodeEP1,45810384,127
2026-08-22T08:57:38.281Z,CoinbasePub,45810385,HTTP 503
2026-08-22T08:58:38.426Z,QuickNodeEP1,45810415,127
2026-08-22T08:58:38.426Z,CoinbasePub,45810415,HTTP 503
2026-08-22T08:59:38.699Z,QuickNodeEP1,45810444,HTTP 503
2026-08-22T08:59:38.699Z,CoinbasePub,45810445,127
2026-08-22T09:00:38.839Z,QuickNodeEP1,45810475,127
2026-08-22T09:00:38.839Z,CoinbasePub,45810475,127
2026-08-22T09:01:39.088Z,QuickNodeEP1,45810505,127
2026-08-22T09:01:39.088Z,CoinbasePub,45810505,127
2026-08-22T09:02:38.846Z,QuickNodeEP1,45810531,127
2026-08-22T09:02:38.846Z,CoinbasePub,45810531,127
2026-08-22T09:03:38.533Z,QuickNodeEP1,45810564,127
2026-08-22T09:03:38.533Z,CoinbasePub,45810565,HTTP 503
2026-08-22T09:04:38.420Z,QuickNodeEP1,45810594,127
2026-08-22T09:04:38.420Z,CoinbasePub,45810595,HTTP 503
2026-08-22T09:05:38.359Z,QuickNodeEP1,45810624,127
2026-08-22T09:05:38.359Z,CoinbasePub,45810625,HTTP 503
2026-08-22T09:06:39.256Z,QuickNodeEP1,45810655,HTTP 503
2026-08-22T09:06:39.256Z,CoinbasePub,45810655,HTTP 503
2026-08-22T09:07:38.902Z,QuickNodeEP1,45810685,HTTP 503
2026-08-22T09:07:38.902Z,CoinbasePub,45810685,HTTP 503
2026-08-22T09:08:38.476Z,QuickNodeEP1,45810715,127
2026-08-22T09:08:38.476Z,CoinbasePub,45810715,HTTP 503
2026-08-22T09:09:38.447Z,QuickNodeEP1,45810745,127
2026-08-22T09:09:38.447Z,CoinbasePub,45810745,HTTP 503
2026-08-22T09:10:38.500Z,QuickNodeEP1,45810775,127
2026-08-22T09:10:38.500Z,CoinbasePub,45810775,127
2026-08-22T09:11:38.459Z,QuickNodeEP1,45810805,127
2026-08-22T09:11:38.459Z,CoinbasePub,45810805,127
2026-08-22T09:12:38.485Z,QuickNodeEP1,45810834,127
2026-08-22T09:12:38.485Z,CoinbasePub,45810835,127
2026-08-22T09:13:38.487Z,QuickNodeEP1,45810860,127
2026-08-22T09:13:38.487Z,CoinbasePub,45810860,127
2026-08-22T09:14:38.593Z,QuickNodeEP1,45810895,127
2026-08-22T09:14:38.593Z,CoinbasePub,45810895,HTTP 503
2026-08-22T09:15:38.482Z,QuickNodeEP1,45810921,127
2026-08-22T09:15:38.482Z,CoinbasePub,45810921,HTTP 503
2026-08-22T09:16:38.659Z,QuickNodeEP1,45810955,127
2026-08-22T09:16:38.659Z,CoinbasePub,45810955,HTTP 503
2026-08-22T09:17:38.593Z,QuickNodeEP1,45810985,127
2026-08-22T09:17:38.593Z,CoinbasePub,45810985,HTTP 503
2026-08-22T09:18:38.527Z,QuickNodeEP1,45811014,127
2026-08-22T09:18:38.527Z,CoinbasePub,45811015,HTTP 503
2026-08-22T09:19:38.688Z,QuickNodeEP1,45811045,127
2026-08-22T09:19:38.688Z,CoinbasePub,45811045,HTTP 503
2026-08-22T09:20:38.751Z,QuickNodeEP1,45811075,127
2026-08-22T09:20:38.751Z,CoinbasePub,45811075,127
2026-08-22T09:21:38.773Z,QuickNodeEP1,45811105,127
2026-08-22T09:21:38.773Z,CoinbasePub,45811105,127
2026-08-22T09:22:38.729Z,QuickNodeEP1,45811135,127
2026-08-22T09:22:38.729Z,CoinbasePub,45811135,127
2026-08-22T09:23:39.508Z,QuickNodeEP1,45811165,127
2026-08-22T09:23:39.508Z,CoinbasePub,45811165,127
2026-08-22T09:24:39.516Z,QuickNodeEP1,45811195,127
2026-08-22T09:24:39.516Z,CoinbasePub,45811195,127
2026-08-22T09:25:39.427Z,QuickNodeEP1,45811225,127
2026-08-22T09:25:39.427Z,CoinbasePub,45811225,127
2026-08-22T09:26:39.373Z,QuickNodeEP1,45811255,127
2026-08-22T09:26:39.373Z,CoinbasePub,45811255,127
2026-08-22T09:27:39.224Z,QuickNodeEP1,45811285,127
2026-08-22T09:27:39.224Z,CoinbasePub,45811285,127
2026-08-22T09:28:38.701Z,QuickNodeEP1,45811315,127
2026-08-22T09:28:38.701Z,CoinbasePub,45811315,127
2026-08-22T09:29:38.654Z,QuickNodeEP1,45811345,127
2026-08-22T09:29:38.654Z,CoinbasePub,45811345,127
2026-08-22T09:30:38.721Z,QuickNodeEP1,45811375,127
2026-08-22T09:30:38.721Z,CoinbasePub,45811375,127
2026-08-22T09:31:38.693Z,QuickNodeEP1,45811405,127
2026-08-22T09:31:38.693Z,CoinbasePub,45811405,127
2026-08-22T09:32:38.788Z,QuickNodeEP1,45811435,127
2026-08-22T09:32:38.788Z,CoinbasePub,45811435,127
2026-08-22T09:33:38.784Z,QuickNodeEP1,45811465,127
2026-08-22T09:33:38.784Z,CoinbasePub,45811465,127
2026-08-22T09:34:38.765Z,QuickNodeEP1,45811495,127
2026-08-22T09:34:38.765Z,CoinbasePub,45811495,127
2026-08-22T09:35:39.301Z,QuickNodeEP1,45811525,127
2026-08-22T09:35:39.301Z,CoinbasePub,45811525,127
2026-08-22T09:36:38.796Z,QuickNodeEP1,45811555,127
2026-08-22T09:36:38.796Z,CoinbasePub,45811555,127
2026-08-22T09:37:39.031Z,QuickNodeEP1,45811585,127
2026-08-22T09:37:39.031Z,CoinbasePub,45811585,127
2026-08-22T09:38:38.958Z,QuickNodeEP1,45811615,127
2026-08-22T09:38:38.958Z,CoinbasePub,45811615,127
2026-08-22T09:39:38.869Z,QuickNodeEP1,45811645,127
2026-08-22T09:39:38.869Z,CoinbasePub,45811645,127
2026-08-22T09:40:39.380Z,QuickNodeEP1,45811675,127
2026-08-22T09:40:39.380Z,CoinbasePub,45811675,127
2026-08-22T09:41:39.590Z,QuickNodeEP1,45811705,127
2026-08-22T09:41:39.590Z,CoinbasePub,45811705,127
2026-08-22T09:42:38.955Z,QuickNodeEP1,45811735,127
2026-08-22T09:42:38.955Z,CoinbasePub,45811735,127
2026-08-22T09:43:38.911Z,QuickNodeEP1,45811765,127
2026-08-22T09:43:38.911Z,CoinbasePub,45811765,127
2026-08-22T09:44:38.947Z,QuickNodeEP1,45811795,127
2026-08-22T09:44:38.947Z,CoinbasePub,45811795,127
2026-08-22T09:45:38.973Z,QuickNodeEP1,45811825,127
2026-08-22T09:45:38.973Z,CoinbasePub,45811825,127
2026-08-22T09:46:39.725Z,QuickNodeEP1,45811855,127
2026-08-22T09:46:39.725Z,CoinbasePub,45811855,127
2026-08-22T09:47:39.630Z,QuickNodeEP1,45811885,127
2026-08-22T09:47:39.630Z,CoinbasePub,45811885,127
2026-08-22T09:48:39.494Z,QuickNodeEP1,45811912,127
2026-08-22T09:48:39.494Z,CoinbasePub,45811915,127
2026-08-22T09:49:39.495Z,QuickNodeEP1,45811945,HTTP 503
2026-08-22T09:49:39.495Z,CoinbasePub,45811945,HTTP 503
2026-08-22T09:50:39.116Z,QuickNodeEP1,45811975,127
2026-08-22T09:50:39.116Z,CoinbasePub,45811975,HTTP 503
2026-08-22T09:51:38.987Z,QuickNodeEP1,45812005,127
2026-08-22T09:51:38.987Z,CoinbasePub,45812005,HTTP 503
2026-08-22T09:52:40.238Z,QuickNodeEP1,45812035,HTTP 503
2026-08-22T09:52:40.238Z,CoinbasePub,45812036,HTTP 503
2026-08-22T09:53:39.600Z,QuickNodeEP1,45812065,127
2026-08-22T09:53:39.600Z,CoinbasePub,45812065,HTTP 503
2026-08-22T09:54:39.395Z,QuickNodeEP1,45812095,127
2026-08-22T09:54:39.395Z,CoinbasePub,45812095,127
2026-08-22T09:55:39.416Z,QuickNodeEP1,45812125,127
2026-08-22T09:55:39.416Z,CoinbasePub,45812125,127
2026-08-22T09:56:39.149Z,QuickNodeEP1,45812155,127
2026-08-22T09:56:39.149Z,CoinbasePub,45812155,127
2026-08-22T09:57:39.110Z,QuickNodeEP1,45812185,127
2026-08-22T09:57:39.110Z,CoinbasePub,45812185,HTTP 503
2026-08-22T09:58:39.223Z,QuickNodeEP1,45812215,127
2026-08-22T09:58:39.223Z,CoinbasePub,45812215,HTTP 503
2026-08-22T09:59:39.258Z,QuickNodeEP1,45812245,127
2026-08-22T09:59:39.258Z,CoinbasePub,45812245,HTTP 503
2026-08-22T10:00:39.196Z,QuickNodeEP1,45812275,127
2026-08-22T10:00:39.196Z,CoinbasePub,45812275,127
2026-08-22T10:01:39.751Z,QuickNodeEP1,45812305,127
2026-08-22T10:01:39.751Z,CoinbasePub,45812305,127
2026-08-22T10:02:39.640Z,QuickNodeEP1,45812335,127
2026-08-22T10:02:39.640Z,CoinbasePub,45812335,127
2026-08-22T10:03:39.702Z,QuickNodeEP1,45812365,127
2026-08-22T10:03:39.702Z,CoinbasePub,45812365,127
2026-08-22T10:04:39.690Z,QuickNodeEP1,45812395,127
2026-08-22T10:04:39.690Z,CoinbasePub,45812395,127
2026-08-22T10:05:39.484Z,QuickNodeEP1,45812425,127
2026-08-22T10:05:39.484Z,CoinbasePub,45812425,127
2026-08-22T10:06:39.210Z,QuickNodeEP1,45812455,127
2026-08-22T10:06:39.210Z,CoinbasePub,45812455,127
2026-08-22T10:07:39.916Z,QuickNodeEP1,45812485,127
2026-08-22T10:07:39.916Z,CoinbasePub,45812485,127
2026-08-22T10:08:39.686Z,QuickNodeEP1,45812513,127
2026-08-22T10:08:39.686Z,CoinbasePub,45812514,127
2026-08-22T10:09:39.237Z,QuickNodeEP1,45812545,127
2026-08-22T10:09:39.237Z,CoinbasePub,45812545,HTTP 503
2026-08-22T10:10:39.883Z,QuickNodeEP1,45812575,HTTP 503
2026-08-22T10:10:39.883Z,CoinbasePub,45812575,HTTP 503
2026-08-22T10:11:39.595Z,QuickNodeEP1,45812605,127
2026-08-22T10:11:39.595Z,CoinbasePub,45812605,HTTP 503
2026-08-22T10:12:39.398Z,QuickNodeEP1,45812635,127
2026-08-22T10:12:39.398Z,CoinbasePub,45812635,HTTP 503
2026-08-22T10:13:39.406Z,QuickNodeEP1,45812665,127
2026-08-22T10:13:39.406Z,CoinbasePub,45812665,HTTP 503
2026-08-22T10:14:39.921Z,QuickNodeEP1,45812695,HTTP 503
2026-08-22T10:14:39.921Z,CoinbasePub,45812695,HTTP 503
2026-08-22T10:15:39.819Z,QuickNodeEP1,45812725,127
2026-08-22T10:15:39.819Z,CoinbasePub,45812725,127
2026-08-22T10:16:39.344Z,QuickNodeEP1,45812755,127
2026-08-22T10:16:39.344Z,CoinbasePub,45812755,127
2026-08-22T10:17:39.280Z,QuickNodeEP1,45812785,127
2026-08-22T10:17:39.280Z,CoinbasePub,45812785,127
2026-08-22T10:18:39.964Z,QuickNodeEP1,45812815,HTTP 503
2026-08-22T10:18:39.964Z,CoinbasePub,45812815,HTTP 503
2026-08-22T10:19:39.784Z,QuickNodeEP1,45812845,127
2026-08-22T10:19:39.784Z,CoinbasePub,45812845,HTTP 503
2026-08-22T10:20:39.279Z,QuickNodeEP1,45812875,127
2026-08-22T10:20:39.279Z,CoinbasePub,45812875,HTTP 503
2026-08-22T10:21:39.878Z,QuickNodeEP1,45812905,HTTP 503
2026-08-22T10:21:39.878Z,CoinbasePub,45812905,HTTP 503
2026-08-22T10:22:39.581Z,QuickNodeEP1,45812935,127
2026-08-22T10:22:39.581Z,CoinbasePub,45812935,127
2026-08-22T10:23:39.280Z,QuickNodeEP1,45812965,127
2026-08-22T10:23:39.280Z,CoinbasePub,45812965,127
2026-08-22T10:24:39.370Z,QuickNodeEP1,45812995,127
2026-08-22T10:24:39.370Z,CoinbasePub,45812995,HTTP 503
2026-08-22T10:25:39.503Z,QuickNodeEP1,45813025,127
2026-08-22T10:25:39.503Z,CoinbasePub,45813025,HTTP 503
2026-08-22T10:26:39.397Z,QuickNodeEP1,45813055,127
2026-08-22T10:26:39.397Z,CoinbasePub,45813055,HTTP 503
2026-08-22T10:27:39.532Z,QuickNodeEP1,45813085,127
2026-08-22T10:27:39.532Z,CoinbasePub,45813085,127
2026-08-22T10:28:39.449Z,QuickNodeEP1,45813115,127
2026-08-22T10:28:39.449Z,CoinbasePub,45813115,127
2026-08-22T10:29:39.459Z,QuickNodeEP1,45813145,127
2026-08-22T10:29:39.459Z,CoinbasePub,45813145,127
2026-08-22T10:30:39.979Z,QuickNodeEP1,45813175,127
2026-08-22T10:30:39.979Z,CoinbasePub,45813175,127
2026-08-22T10:31:39.933Z,QuickNodeEP1,45813205,127
2026-08-22T10:31:39.933Z,CoinbasePub,45813205,127
2026-08-22T10:32:39.918Z,QuickNodeEP1,45813231,HTTP 503
2026-08-22T10:32:39.918Z,CoinbasePub,45813235,HTTP 503
2026-08-22T10:33:39.716Z,QuickNodeEP1,45813265,127
2026-08-22T10:33:39.716Z,CoinbasePub,45813265,HTTP 503
2026-08-22T10:34:39.484Z,QuickNodeEP1,45813295,127
2026-08-22T10:34:39.484Z,CoinbasePub,45813295,HTTP 503
2026-08-22T10:35:39.429Z,QuickNodeEP1,45813325,127
2026-08-22T10:35:39.429Z,CoinbasePub,45813325,HTTP 503
2026-08-22T10:36:39.784Z,QuickNodeEP1,45813355,HTTP 503
2026-08-22T10:36:39.784Z,CoinbasePub,45813355,HTTP 503
2026-08-22T10:37:40.026Z,QuickNodeEP1,45813385,127
2026-08-22T10:37:40.026Z,CoinbasePub,45813385,127
2026-08-22T10:38:39.446Z,QuickNodeEP1,45813415,127
2026-08-22T10:38:39.446Z,CoinbasePub,45813415,HTTP 503
2026-08-22T10:39:39.739Z,QuickNodeEP1,45813445,127
2026-08-22T10:39:39.739Z,CoinbasePub,45813445,127
2026-08-22T10:40:39.981Z,QuickNodeEP1,45813475,HTTP 503
2026-08-22T10:40:39.981Z,CoinbasePub,45813475,HTTP 503
2026-08-22T10:41:39.573Z,QuickNodeEP1,45813505,127
2026-08-22T10:41:39.573Z,CoinbasePub,45813505,127
2026-08-22T10:42:39.503Z,QuickNodeEP1,45813535,127
2026-08-22T10:42:39.503Z,CoinbasePub,45813535,127
2026-08-22T10:43:39.550Z,QuickNodeEP1,45813565,127
2026-08-22T10:43:39.550Z,CoinbasePub,45813565,HTTP 503
2026-08-22T10:44:39.525Z,QuickNodeEP1,45813595,127
2026-08-22T10:44:39.525Z,CoinbasePub,45813595,HTTP 503
2026-08-22T10:45:39.804Z,QuickNodeEP1,45813625,127
2026-08-22T10:45:39.804Z,CoinbasePub,45813625,127
2026-08-22T10:46:40.004Z,QuickNodeEP1,45813655,127
2026-08-22T10:46:40.004Z,CoinbasePub,45813655,127
2026-08-22T10:47:40.045Z,QuickNodeEP1,45813685,127
2026-08-22T10:47:40.045Z,CoinbasePub,45813685,127
2026-08-22T10:48:40.084Z,QuickNodeEP1,45813715,127
2026-08-22T10:48:40.084Z,CoinbasePub,45813715,127
2026-08-22T10:49:40.050Z,QuickNodeEP1,45813745,127
